,game_id,date,aw_team,hm_team,hm_is_b2b,aw_is_b2b,home_total_goals,away_total_goals,home_total_shots,away_total_shots,hm_wins,away_xG,home_xG
4089,2021021026.0,2022-03-24,NSH,VGK,0,0,6,1,50,36,1,1.8463,4.6434
4090,2021021027.0,2022-03-24,CHI,LAK,0,1,3,4,46,31,0,2.8416,2.4273
4091,2021021028.0,2022-03-25,WSH,BUF,0,0,3,4,23,40,0,2.8064,2.0537
4092,2021021029.0,2022-03-25,PIT,NYR,0,0,5,1,33,21,1,1.2612999999999999,3.8462
4093,2021021030.0,2022-03-25,CBJ,WPG,1,0,4,3,33,36,1,2.4223,2.0922
4094,2021021031.0,2022-03-25,PHI,COL,0,1,6,3,51,31,1,3.5631,3.8153
4095,2021021032.0,2022-03-25,ARI,CGY,0,0,4,2,33,18,1,1.1856,4.1955
4096,2021021033.0,2022-02-11,SEA,ANA,0,0,3,4,27,27,0,2.4519,2.3189
4097,2021021034.0,2022-03-26,NYI,BOS,0,0,6,3,44,27,1,2.9118,4.5829
4098,2021021035.0,2022-03-26,TOR,MTL,0,0,4,2,18,51,1,4.3754,1.8277
4099,2021021036.0,2022-03-26,FLA,OTT,0,0,3,4,22,49,0,4.3722,1.6340000000000001
4100,2021021037.0,2022-03-26,TBL,DET,0,0,1,2,27,36,0,3.1527,2.0757
4101,2021021038.0,2022-03-26,NJD,WSH,1,0,4,3,22,38,1,5.2181,1.5837999999999999
4102,2021021039.0,2022-03-26,CAR,STL,0,0,2,7,32,28,0,2.6347,2.4811
4103,2021021040.0,2022-03-26,VAN,DAL,0,0,1,4,36,31,0,2.1465,3.5061999999999998
4104,2021021041.0,2022-03-26,CBJ,MIN,0,1,3,2,38,25,1,2.1475999999999997,4.2834
4105,2021021042.0,2022-03-26,EDM,CGY,1,0,9,5,38,31,1,3.3304,5.2842
4106,2021021043.0,2022-03-26,CHI,VGK,0,0,5,4,34,34,1,5.9906999999999995,2.2675
4107,2021021044.0,2022-03-26,SEA,LAK,0,0,4,2,27,25,1,2.2768,2.4624
4108,2021021045.0,2022-03-26,ANA,SJS,0,0,4,1,24,28,1,1.1300000000000001,2.0717
4109,2021021046.0,2022-03-27,FLA,TOR,1,1,5,2,25,36,1,2.5669,1.7851
4110,2021021047.0,2022-03-27,MTL,NJD,1,1,3,2,32,33,1,3.0641,3.6350000000000002
4111,2021021048.0,2022-03-27,TBL,NYI,1,1,1,4,24,34,0,4.4397,1.8012000000000001
4112,2021021049.0,2022-03-27,BUF,NYR,0,0,5,4,31,17,1,1.8252,3.7716000000000003
4113,2021021050.0,2022-03-27,DET,PIT,0,1,11,2,35,35,1,3.1097,5.2139
4114,2021021051.0,2022-03-27,PHI,NSH,0,0,5,4,35,23,1,1.6649,5.2134
4115,2021021052.0,2022-03-27,COL,MIN,1,0,3,2,29,42,1,3.3882,1.6088
4116,2021021053.0,2022-03-27,ARI,WPG,0,0,2,1,40,29,1,0.5392,3.341
4117,2021021054.0,2022-03-28,CAR,WSH,0,0,1,6,26,29,0,3.5252,2.2326
4118,2021021055.0,2022-03-28,BUF,CHI,0,1,5,6,21,37,0,4.2493,1.9066
4119,2021021056.0,2022-03-28,VAN,STL,0,0,4,1,29,36,1,3.0624000000000002,3.4706
4120,2021021057.0,2022-03-28,ARI,EDM,0,1,6,1,42,32,1,1.8456,3.3153
4121,2021021058.0,2022-03-28,SEA,LAK,0,0,1,6,37,38,0,3.936,3.0469999999999997
4122,2021021059.0,2022-03-29,TOR,BOS,0,0,4,6,30,32,0,2.9429,2.4474
4123,2021021060.0,2022-03-29,CAR,TBL,0,1,4,3,32,19,1,0.9495,3.5152
4124,2021021061.0,2022-03-29,MTL,FLA,0,0,7,4,46,24,1,1.8677,4.5751
4125,2021021062.0,2022-03-29,NYR,PIT,0,0,2,3,24,26,0,2.29,2.9789
4126,2021021063.0,2022-03-29,NYI,CBJ,0,0,3,4,45,29,0,3.2729,4.3316
4127,2021021064.0,2022-03-29,OTT,NSH,0,0,4,1,32,37,1,3.1717,2.0127
4128,2021021065.0,2022-03-29,PHI,MIN,0,0,4,1,37,33,1,2.7766,3.3272
4129,2021021066.0,2022-03-29,COL,CGY,0,0,1,2,45,30,0,2.4866,3.6963
4130,2021021067.0,2022-03-29,DAL,ANA,0,0,2,3,28,32,0,4.4538,2.1617
4131,2021021068.0,2022-03-30,WPG,BUF,0,0,2,3,37,27,0,1.3985999999999998,2.9762999999999997
4132,2021021069.0,2022-03-30,NYR,DET,0,1,4,5,26,34,0,4.4871,1.8666
4133,2021021070.0,2022-03-30,LAK,EDM,0,0,4,3,33,41,1,2.3581,2.1664
4134,2021021071.0,2022-03-30,STL,VAN,0,0,3,4,25,24,0,2.9025,1.5276
4135,2021021072.0,2022-03-30,SJS,ARI,0,0,5,2,24,41,1,4.3186,3.4251
4136,2021021073.0,2022-03-30,VGK,SEA,0,0,0,3,22,30,0,2.3178,1.2779
4137,2021021074.0,2022-03-31,NJD,BOS,0,0,8,1,40,26,1,0.547,3.3427
4138,2021021075.0,2022-03-31,WPG,TOR,0,1,7,3,38,23,1,2.1011,3.823
4139,2021021076.0,2022-03-31,CHI,FLA,0,0,4,0,44,37,1,2.5649,3.0672
4140,2021021077.0,2022-03-31,CBJ,NYI,0,0,5,2,36,32,1,2.0464,2.2058999999999997
4141,2021021078.0,2022-03-31,MTL,CAR,0,0,4,0,44,32,1,1.9278,3.1504
4142,2021021079.0,2022-03-31,PIT,MIN,0,0,3,4,31,39,0,2.481,3.6227
4143,2021021080.0,2022-03-31,SJS,COL,0,1,4,2,46,27,1,1.661,4.4784
4144,2021021081.0,2022-03-31,LAK,CGY,0,1,2,3,28,32,0,1.7604,2.1444
4145,2021021082.0,2022-03-31,DAL,ANA,0,0,2,3,23,35,0,3.0120999999999998,2.0834
4146,2021021083.0,2022-04-01,NSH,BUF,0,0,4,3,35,25,1,3.0486,3.6531
4147,2021021084.0,2022-04-01,OTT,DET,0,0,2,5,29,32,0,1.8794,2.3552
4148,2021021085.0,2022-04-01,CHI,TBL,0,1,5,2,43,23,1,1.8589,3.0903
4149,2021021086.0,2022-04-01,NYI,NYR,0,1,0,3,27,18,0,2.966,1.4132
4150,2021021087.0,2022-04-01,STL,EDM,0,0,6,5,40,36,1,4.3554,3.8293
4151,2021021088.0,2022-04-01,ANA,ARI,0,1,0,5,22,37,0,5.2561,0.9938
4152,2021021089.0,2022-04-01,VGK,SEA,0,0,2,5,28,26,0,2.4536,3.2714
4153,2021021090.0,2022-04-02,CBJ,BOS,0,0,5,2,42,24,1,1.6019999999999999,4.3726
4154,2021021091.0,2022-04-02,MTL,TBL,1,0,4,5,41,31,0,3.6547,3.2921
4155,2021021092.0,2022-04-02,FLA,NJD,0,0,6,7,31,41,0,3.8411,3.623
4156,2021021093.0,2022-04-02,TOR,PHI,0,0,3,6,32,28,0,2.7246,2.9512
4157,2021021094.0,2022-04-02,MIN,CAR,0,0,1,3,38,19,0,1.707,2.5605
4158,2021021095.0,2022-02-15,WSH,NSH,0,0,1,4,34,28,0,2.2182,2.9225
4159,2021021096.0,2022-04-02,LAK,WPG,0,0,2,3,27,38,0,2.295,3.4953
4160,2021021097.0,2022-04-02,PIT,COL,0,0,3,2,38,40,1,2.4657999999999998,4.3534
4161,2021021098.0,2022-04-02,STL,CGY,0,1,4,6,43,25,0,3.1391999999999998,5.5105
4162,2021021099.0,2022-04-02,DAL,SJS,0,0,4,5,28,29,0,1.9783,2.1783
4163,2021021100.0,2022-04-03,FLA,BUF,0,1,3,5,29,40,0,4.3297,2.6344
4164,2021021101.0,2022-04-03,DET,OTT,0,0,5,2,36,32,1,2.1674,2.8085
4165,2021021102.0,2022-04-03,NYI,NJD,1,0,3,4,30,29,0,1.8077999999999999,2.2689
4166,2021021103.0,2022-04-03,PHI,NYR,0,1,3,4,46,26,0,2.1705,3.6605
4167,2021021104.0,2022-04-03,MIN,WSH,0,1,1,5,26,19,0,1.3576,1.7179
4168,2021021105.0,2022-04-03,ARI,CHI,0,0,2,3,31,35,0,2.569,1.2158
4169,2021021106.0,2022-04-03,VGK,VAN,0,0,2,3,28,30,0,1.5922,2.5345
4170,2021021107.0,2022-04-03,EDM,ANA,0,0,1,6,32,46,0,3.7729,1.5
4171,2021021108.0,2022-04-03,DAL,SEA,0,1,4,1,29,30,1,2.5693,3.9034
4172,2021021109.0,2022-04-04,TOR,TBL,0,0,2,6,34,39,0,3.7382999999999997,4.0898
4173,2021021110.0,2022-04-04,BOS,CBJ,0,0,2,3,22,37,0,1.9437,2.0254
4174,2021021111.0,2022-04-04,ARI,STL,0,1,5,1,29,22,1,2.9356,3.0917
4175,2021021112.0,2022-04-04,CGY,LAK,0,0,2,3,29,33,0,2.4213,1.8578
4176,2021021113.0,2022-04-05,CAR,BUF,0,0,4,2,22,34,1,2.8501,1.9784
4177,2021021114.0,2022-04-05,OTT,MTL,0,0,3,6,30,32,0,3.4017999999999997,2.5663
4178,2021021115.0,2022-04-05,BOS,DET,0,1,5,3,29,50,1,2.9038,1.6925
4179,2021021116.0,2022-04-05,TOR,FLA,0,1,7,6,49,35,1,5.0267,4.3824
4180,2021021117.0,2022-04-05,NYR,NJD,0,0,1,3,21,17,0,1.2091,1.617
4181,2021021118.0,2022-04-05,CBJ,PHI,0,1,2,4,49,30,0,2.5069,3.7234
4182,2021021119.0,2022-04-05,COL,PIT,0,0,4,6,45,32,0,3.676,3.3684
4183,2021021120.0,2022-04-05,MIN,NSH,0,0,6,2,33,49,1,4.8514,2.981
4184,2021021121.0,2022-04-05,NYI,DAL,0,0,3,2,40,21,1,2.4185,3.8527
4185,2021021122.0,2022-04-05,EDM,SJS,0,0,1,2,32,24,0,1.5581,1.8639999999999999
4186,2021021123.0,2022-04-06,TBL,WSH,0,0,4,3,28,28,1,3.4215,2.8472
4187,2021021124.0,2022-04-06,SEA,STL,0,0,4,1,36,29,1,3.0826000000000002,5.0707
4188,2021021125.0,2022-04-06,DET,WPG,0,1,1,3,33,35,0,4.1654,3.0476
4189,2021021126.0,2022-04-06,VAN,VGK,0,0,1,5,34,31,0,3.9896,4.1186
4190,2021021127.0,2022-04-06,CGY,ANA,0,0,2,4,28,28,0,2.6275999999999997,2.4266
4191,2021021128.0,2022-02-07,NJD,OTT,0,0,4,1,24,33,1,3.3564,1.9763
4192,2021021129.0,2022-04-07,PIT,NYR,0,0,3,0,24,30,1,1.4931,1.9408
4193,2021021130.0,2022-04-07,BUF,CAR,0,0,5,3,32,21,1,2.3512,2.9537
4194,2021021131.0,2022-04-07,PHI,CBJ,0,0,1,4,27,31,0,3.057,1.928
4195,2021021132.0,2022-04-07,SEA,CHI,0,1,0,2,29,31,0,2.937,2.1012999999999997
4196,2021021133.0,2022-04-07,TOR,DAL,0,0,3,4,18,41,0,2.4145,1.9664
4197,2021021134.0,2022-04-07,VAN,ARI,0,1,1,5,28,32,0,4.4472,2.1204
4198,2021021135.0,2022-04-07,EDM,LAK,0,0,2,3,33,30,0,1.9391999999999998,3.1295
4199,2021021136.0,2022-04-07,CGY,SJS,0,1,2,4,33,41,0,1.843,3.4551
4200,2021021137.0,2022-04-08,BOS,TBL,0,0,1,2,29,37,0,1.6397,2.1922
4201,2021021138.0,2022-04-08,BUF,FLA,0,1,4,3,43,22,1,1.1932,3.8106
4202,2021021139.0,2022-04-08,NYI,CAR,1,0,1,2,21,21,0,1.2986,2.0416
4203,2021021140.0,2022-04-08,MIN,STL,0,0,4,3,28,38,1,3.2782999999999998,2.5092
4204,2021021141.0,2022-04-08,COL,WPG,0,0,4,5,43,37,0,3.2733,4.3492
4205,2021021142.0,2022-04-09,MTL,TOR,0,0,3,2,40,26,1,2.9842,4.5202
4206,2021021143.0,2022-04-09,CBJ,DET,0,0,4,5,38,33,0,2.789,3.1949
4207,2021021144.0,2022-04-09,OTT,NYR,0,0,5,1,33,22,1,2.1776,4.1438
4208,2021021145.0,2022-04-09,ANA,PHI,0,0,3,5,33,34,0,3.2984,2.4551000000000003
4209,2021021146.0,2022-04-09,WSH,PIT,0,0,3,6,32,45,0,3.3649,3.0222
4210,2021021147.0,2022-04-09,NYI,STL,1,1,6,1,31,31,1,3.7571,3.9877
4211,2021021148.0,2022-04-09,FLA,NSH,0,1,1,4,25,25,0,2.4074,2.396
4212,2021021149.0,2022-04-09,NJD,DAL,0,0,1,3,28,23,0,1.5226,1.837
4213,2021021150.0,2022-04-10,LAK,MIN,0,0,6,3,33,34,1,2.4040999999999997,5.2049
4214,2021021151.0,2022-04-09,COL,EDM,0,1,1,2,50,34,0,4.085,2.1121
4215,2021021152.0,2022-04-09,SJS,VAN,0,0,4,2,39,37,1,2.825,2.4698
4216,2021021153.0,2022-04-09,ARI,VGK,0,0,6,1,39,30,1,2.2666,3.2861
4217,2021021154.0,2022-04-09,CGY,SEA,0,0,1,4,28,29,0,1.5793,1.9667
4218,2021021155.0,2022-04-10,WPG,OTT,1,0,3,4,34,25,0,2.7719,2.8862
4219,2021021156.0,2022-04-10,BUF,TBL,0,0,5,0,28,28,1,2.3986,4.494
4220,2021021157.0,2022-04-10,NSH,PIT,1,1,3,2,30,35,1,3.5495,2.7631
4221,2021021158.0,2022-04-10,BOS,WSH,1,0,4,2,33,30,1,2.0651,3.1673
4222,2021021159.0,2022-04-10,ANA,CAR,0,1,5,2,43,25,1,1.1698,3.8158
4223,2021021160.0,2022-04-10,DAL,CHI,0,1,4,6,40,30,0,3.2499000000000002,2.6467
4224,2021021161.0,2022-02-20,VGK,SJS,0,0,1,4,36,35,0,2.0304,3.2711
4225,2021021162.0,2022-04-11,WPG,MTL,0,1,2,4,25,35,0,4.3271,1.5933
4226,2021021163.0,2022-04-12,EDM,MIN,0,0,5,1,23,28,1,1.2965,4.2752
4227,2021021164.0,2022-04-12,STL,BOS,0,0,2,4,41,30,0,3.786,2.2591
4228,2021021165.0,2022-04-12,BUF,TOR,0,0,2,5,26,28,0,1.9287,3.1667
4229,2021021166.0,2022-04-12,OTT,DET,0,0,1,4,25,32,0,1.7431,1.4848999999999999
4230,2021021167.0,2022-04-12,ANA,FLA,0,0,3,2,55,24,1,1.7433,3.7438
4231,2021021168.0,2022-04-12,CAR,NYR,0,0,2,4,30,25,0,1.6684999999999999,1.9986
4232,2021021169.0,2022-04-29,CBJ,PIT,0,1,5,3,50,36,1,4.001,4.5573
4233,2021021170.0,2022-04-12,PHI,WSH,0,0,9,2,37,21,1,2.0423999999999998,3.8542
4234,2021021171.0,2022-04-14,SJS,CHI,0,0,5,4,32,37,1,2.939,3.3145
4235,2021021172.0,2022-04-14,EDM,NSH,0,0,0,4,30,32,0,3.089,1.7162
4236,2021021173.0,2022-04-12,TBL,DAL,0,0,1,0,29,25,1,2.2736,2.7139
4237,2021021174.0,2022-04-12,SEA,CGY,0,0,5,3,31,22,1,2.7935,3.2887
4238,2021021175.0,2022-04-12,VGK,VAN,0,0,5,4,27,45,1,3.5691,3.3902
4239,2021021176.0,2022-04-12,NJD,ARI,0,0,2,6,21,38,0,6.0461,2.6506
4240,2021021177.0,2022-04-13,NYR,PHI,1,1,0,4,28,34,0,3.0468,1.5811
4241,2021021178.0,2022-04-13,MTL,CBJ,0,0,5,1,31,21,1,1.2338,3.4099
4242,2021021179.0,2022-05-01,SEA,WPG,0,0,4,3,27,30,1,2.5171,3.1539
4243,2021021180.0,2022-04-13,LAK,COL,0,1,9,3,35,32,1,2.1588,4.2451
4244,2021021181.0,2022-04-14,OTT,BOS,0,0,2,3,42,32,0,3.4656000000000002,2.533
4245,2021021182.0,2022-04-14,STL,BUF,0,0,2,6,37,28,0,3.36,2.7496
4246,2021021183.0,2022-04-14,WSH,TOR,0,0,7,3,32,25,1,1.7512,4.0007
4247,2021021184.0,2022-04-14,ANA,TBL,0,0,4,3,31,26,1,2.834,2.4019
4248,2021021185.0,2022-04-14,NYI,PIT,0,0,6,3,28,39,1,3.2460999999999998,3.3312
4249,2021021186.0,2022-04-14,DET,CAR,0,0,0,3,46,22,0,1.8814,5.8227
4250,2021021187.0,2022-04-12,LAK,CHI,0,0,2,5,20,36,0,2.8428,2.0124
4251,2021021188.0,2022-04-12,SJS,NSH,0,0,1,0,41,25,1,2.2765999999999997,3.2475
4252,2021021189.0,2022-04-14,MIN,DAL,0,0,2,3,36,27,0,2.715,2.7529
4253,2021021190.0,2022-04-14,NJD,COL,1,0,3,1,30,27,1,1.0344,2.8651
4254,2021021191.0,2022-04-14,VGK,CGY,0,0,1,6,36,25,0,3.8164,3.4467999999999996
4255,2021021192.0,2022-04-14,ARI,VAN,0,0,7,1,27,22,1,0.9654,3.1254
4256,2021021193.0,2022-04-15,NYI,MTL,0,1,0,3,44,20,0,1.7237,3.0606
4257,2021021194.0,2022-04-15,WPG,FLA,0,0,6,1,43,31,1,2.7532,5.4411
4258,2021021195.0,2022-04-16,VGK,EDM,0,0,4,0,36,39,1,2.5052,3.0833
4259,2021021196.0,2022-04-16,PIT,BOS,0,0,2,1,29,24,1,1.938,2.4501
4260,2021021197.0,2022-04-16,PHI,BUF,0,0,4,3,29,21,1,1.5522,3.4779999999999998
4261,2021021198.0,2022-04-16,WSH,MTL,1,0,4,8,32,41,0,5.4399,3.5018
4262,2021021199.0,2022-04-16,TOR,OTT,0,0,4,5,29,41,0,3.9233,1.84
4263,2021021200.0,2022-04-16,WPG,TBL,0,1,7,4,37,18,1,1.367,4.6624
4264,2021021201.0,2022-04-16,DET,NYR,0,0,4,0,37,20,1,0.995,3.5719
4265,2021021202.0,2022-04-16,MIN,STL,0,0,6,5,30,36,1,3.7608,4.1143
4266,2021021203.0,2022-04-16,CHI,NSH,0,0,4,3,34,31,1,1.4228,3.8695
4267,2021021204.0,2022-04-16,SJS,DAL,0,0,2,1,26,24,1,2.1166,2.3369999999999997
4268,2021021205.0,2022-04-16,CAR,COL,0,0,7,4,37,33,1,3.3485,5.3897
4269,2021021206.0,2022-04-16,ARI,CGY,0,0,9,1,41,26,1,3.0069,3.7181
4270,2021021207.0,2022-04-29,VAN,EDM,1,1,3,2,33,41,1,4.1141,2.811
4271,2021021208.0,2022-04-16,CBJ,LAK,0,0,2,1,38,22,1,1.8464,2.8451
4272,2021021209.0,2022-04-16,NJD,SEA,0,0,4,3,26,26,1,2.8774,1.2183
4273,2021021210.0,2022-04-17,FLA,DET,1,0,1,6,34,39,0,4.4556000000000004,2.6103
4274,2021021211.0,2022-01-22,TOR,NYI,1,0,1,3,28,23,0,2.0082,1.8963
4275,2021021212.0,2022-04-17,BUF,PHI,1,1,3,5,35,40,0,3.277,4.272
4276,2021021213.0,2022-04-17,STL,NSH,1,1,3,8,36,33,0,3.5488,2.9455
4277,2021021214.0,2022-04-17,SJS,MIN,1,1,5,4,28,30,1,1.8552,3.124
4278,2021021215.0,2022-04-17,CBJ,ANA,0,1,6,4,32,35,1,2.8135,4.5977
4279,2021021216.0,2022-04-18,WSH,COL,0,0,2,3,26,27,0,2.1878,1.2529000000000001
4280,2021021217.0,2022-04-18,DAL,VAN,0,0,6,2,31,30,1,1.9793,2.9909
4281,2021021218.0,2022-04-18,CAR,ARI,0,0,3,5,26,51,0,4.2178,2.046
4282,2021021219.0,2022-04-18,NJD,VGK,0,0,2,3,44,28,0,2.2421,4.169
4283,2021021220.0,2022-04-19,PHI,TOR,0,0,5,2,29,39,1,3.8881,3.5062
4284,2021021221.0,2022-04-19,MIN,MTL,0,0,0,2,26,30,0,1.9058,1.3973
4285,2021021222.0,2022-04-19,DET,TBL,0,0,3,4,41,31,0,2.7681,3.1429
4286,2021021223.0,2022-04-19,FLA,NYI,0,0,2,3,26,42,0,4.546,2.0615
4287,2021021224.0,2022-04-19,WPG,NYR,0,0,3,0,34,31,1,2.3827000000000003,2.3149
4288,2021021225.0,2022-04-19,BOS,STL,0,0,2,3,22,35,0,1.5711,1.9470999999999998
4289,2021021226.0,2022-04-19,LAK,ANA,0,0,1,2,30,28,0,1.4105,4.3495
4290,2021021227.0,2022-04-19,CBJ,SJS,0,0,3,2,28,24,1,2.2771999999999997,1.762
4291,2021021228.0,2022-02-17,OTT,BUF,0,0,1,3,24,28,0,2.6169,1.5243
4292,2021021229.0,2022-04-20,DAL,EDM,0,0,5,2,50,36,1,2.8803,5.0874
4293,2021021230.0,2022-04-20,CHI,ARI,0,0,3,4,35,40,0,4.536,2.0476
4294,2021021231.0,2022-04-20,WSH,VGK,0,0,4,3,30,28,1,3.0639000000000003,2.8089
4295,2021021232.0,2022-04-20,COL,SEA,0,0,3,2,29,27,1,1.5081,1.9523
4296,2021021233.0,2022-04-21,PHI,MTL,0,0,3,6,34,34,0,1.7127,2.6702
4297,2021021234.0,2022-04-21,TOR,TBL,0,0,8,1,36,37,1,2.7086,3.4694
4298,2021021235.0,2022-04-21,DET,FLA,0,0,5,2,27,30,1,1.5802,2.8799
4299,2021021236.0,2022-04-21,BUF,NJD,0,0,2,5,31,28,0,3.0951,3.1414
4300,2021021237.0,2022-04-21,NYR,NYI,0,0,3,6,29,23,0,2.9961,2.634
4301,2021021238.0,2022-04-21,BOS,PIT,0,0,4,0,32,52,1,1.7934,2.5303
4302,2021021239.0,2022-04-21,WPG,CAR,0,0,4,2,46,22,1,2.0970999999999997,4.6496
4303,2021021240.0,2022-04-21,VAN,MIN,0,0,6,3,32,24,1,3.4536,2.283
4304,2021021241.0,2022-04-21,DAL,CGY,0,1,4,2,37,23,1,2.8072,3.7044
4305,2021021242.0,2022-04-21,CHI,LAK,0,1,4,1,36,16,1,0.7665,3.1563
4306,2021021243.0,2022-04-21,STL,SJS,0,0,1,3,21,28,0,2.114,1.3396
4307,2021021244.0,2022-04-22,OTT,CBJ,0,0,1,2,34,26,0,1.8969,1.9132
4308,2021021245.0,2022-04-22,SEA,MIN,1,0,6,3,35,28,1,2.1169,3.9062
4309,2021021246.0,2022-04-22,COL,EDM,0,0,6,3,27,37,1,2.7334,2.0775
4310,2021021247.0,2022-04-22,WSH,ARI,0,0,0,2,19,29,0,1.3318999999999999,2.7502
4311,2021021248.0,2022-04-23,NYR,BOS,0,0,3,1,35,31,1,2.5779,3.5083
4312,2021021249.0,2022-04-23,NYI,BUF,0,0,5,3,35,22,1,2.6837,3.5479
4313,2021021250.0,2022-04-23,MTL,OTT,1,0,6,4,26,48,1,4.5338,2.4315
4314,2021021251.0,2022-04-23,PIT,DET,0,0,2,7,25,38,0,5.2842,1.7174
4315,2021021252.0,2022-04-23,NSH,TBL,0,0,6,2,39,21,1,1.4925,4.5524000000000004
4316,2021021253.0,2022-04-23,TOR,FLA,0,0,3,2,35,36,1,2.7359,1.5804
4317,2021021254.0,2022-04-23,CAR,NJD,0,0,2,3,19,29,0,3.8242,1.1787
4318,2021021255.0,2022-04-23,SEA,DAL,0,1,3,2,31,32,1,1.4233,3.3921
4319,2021021256.0,2022-04-23,VAN,CGY,0,0,6,3,31,31,1,1.9471,3.6499
4320,2021021257.0,2022-04-23,STL,ARI,1,0,4,5,20,33,0,4.3519,2.7157
4321,2021021258.0,2022-04-23,ANA,LAK,0,0,4,2,40,21,1,1.775,4.3731
4322,2021021259.0,2022-04-23,CHI,SJS,0,0,4,1,19,28,1,1.9399,2.7922000000000002
4323,2021021260.0,2022-04-24,TBL,FLA,1,1,4,8,39,33,0,3.3682,3.6719
4324,2021021261.0,2022-04-24,DET,NJD,1,1,0,3,17,24,0,2.9775,1.3489
4325,2021021262.0,2022-04-24,CAR,NYI,1,1,2,5,26,34,0,1.3213,2.4343
4326,2021021263.0,2022-02-15,BOS,NYR,0,0,2,1,34,32,1,1.8305,1.146
4327,2021021264.0,2022-04-24,PIT,PHI,0,1,4,1,43,38,1,2.5611,2.4786
4328,2021021265.0,2022-04-24,TOR,WSH,0,1,3,4,37,30,0,1.382,3.6036
4329,2021021266.0,2022-04-24,EDM,CBJ,0,0,5,2,31,35,1,2.6298999999999997,3.6886
4330,2021021267.0,2022-04-24,MIN,NSH,1,0,4,5,25,47,0,3.6761,3.3348
4331,2021021268.0,2022-04-24,COL,WPG,0,0,4,1,44,31,1,2.4281,3.469
4332,2021021269.0,2022-04-24,SJS,VGK,0,1,4,5,46,29,0,2.7037999999999998,3.7176
4333,2021021270.0,2022-04-24,STL,ANA,1,1,3,6,17,37,0,4.4304,2.0172
4334,2021021271.0,2022-04-25,PHI,CHI,0,1,3,1,33,34,1,4.2488,3.4065000000000003
4335,2021021272.0,2022-04-26,FLA,BOS,0,0,4,2,38,21,1,1.7262,4.4725
4336,2021021273.0,2022-02-23,BUF,MTL,0,0,4,0,29,32,1,2.1046,2.6521
4337,2021021274.0,2022-04-26,NJD,OTT,0,0,5,4,34,41,1,3.0202999999999998,2.8723
4338,2021021275.0,2022-02-26,TOR,DET,0,0,7,10,33,39,0,5.3159,1.5751000000000002
4339,2021021276.0,2022-04-26,CBJ,TBL,0,0,4,1,32,21,1,2.3024999999999998,3.1646
4340,2021021277.0,2022-04-26,CAR,NYR,0,0,3,4,34,36,0,2.7864,3.2159999999999997
4341,2021021278.0,2022-04-26,EDM,PIT,0,0,1,5,34,42,0,2.8346999999999998,3.322
4342,2021021279.0,2022-04-26,NYI,WSH,0,0,1,4,33,26,0,2.8671,2.4050000000000002
4343,2021021280.0,2022-04-26,CGY,NSH,0,0,4,5,23,38,0,2.3287,1.5143
4344,2021021281.0,2022-04-26,VGK,DAL,0,0,3,2,30,35,1,2.9857,2.9596
4345,2021021282.0,2022-04-26,ARI,MIN,0,0,3,5,38,26,0,2.6310000000000002,3.5309999999999997
4346,2021021283.0,2022-04-26,STL,COL,0,0,5,3,34,32,1,3.1355999999999997,2.3331
4347,2021021284.0,2022-04-26,SEA,VAN,0,0,5,2,27,32,1,3.4447,2.6674
4348,2021021285.0,2022-04-26,ANA,SJS,0,0,2,5,33,31,0,1.8834,2.9112
4349,2021021286.0,2022-04-27,VGK,CHI,0,1,4,3,40,40,1,2.4347,3.3901
4350,2021021287.0,2022-04-27,ARI,DAL,1,1,3,4,29,37,0,3.3284,2.3375
4351,2021021288.0,2022-04-27,PHI,WPG,0,0,4,0,27,35,1,1.9176,3.0102
4352,2021021289.0,2022-04-27,LAK,SEA,1,0,3,5,40,28,0,3.3676,3.4671
4353,2021021290.0,2022-04-28,BUF,BOS,0,0,5,0,32,37,1,2.2966,5.9881
4354,2021021291.0,2022-04-28,FLA,OTT,0,0,0,4,27,30,0,3.8963,1.7462
4355,2021021292.0,2022-04-29,TBL,NYI,1,1,4,6,37,34,0,3.9165,5.4017
4356,2021021293.0,2022-02-08,CBJ,WSH,0,0,4,5,33,26,0,1.8886,3.1008999999999998
4357,2021021294.0,2022-04-28,NJD,CAR,0,0,6,3,36,30,1,2.9268,3.4438
4358,2021021295.0,2022-04-28,CGY,MIN,0,0,3,2,25,33,1,1.51,1.9881
4359,2021021296.0,2022-04-28,NSH,COL,0,0,4,5,46,37,0,2.8111,5.3397
4360,2021021297.0,2022-04-28,SJS,EDM,0,0,5,4,31,44,1,2.9175,3.0103
4361,2021021298.0,2022-04-29,CHI,BUF,1,0,3,2,36,21,1,2.8221,2.199
4362,2021021299.0,2022-04-29,BOS,TOR,0,1,5,2,27,26,1,2.5729,2.2701000000000002
4363,2021021300.0,2022-04-29,FLA,MTL,0,1,10,2,37,39,1,1.515,5.1939
4364,2021021301.0,2022-04-29,DET,NJD,1,0,3,5,23,35,0,2.8005,2.3634
4365,2021021302.0,2022-04-29,WSH,NYR,0,1,3,2,33,36,1,3.3249,2.3329
4366,2021021303.0,2022-04-29,OTT,PHI,0,1,2,4,34,36,0,3.3799,2.8136
4367,2021021304.0,2022-02-20,CAR,PIT,0,0,3,4,34,30,0,3.5128,2.0536
4368,2021021305.0,2022-04-28,TBL,CBJ,0,0,5,2,35,27,1,2.3874,2.92
